-120.178,49.382,OLHE/Old Hedley Road E.  SF   COMM:2wd OK-RVs can access - swimming SITES:15 EL:1800 AMEN:NH ND PT NW NS NR L$ approx 27.3 mi SW of Summerland 49.382 -120.178,OLHE,Old Hedley Road E.,SF,,,2wd OK-RVs can access - swimming,15,1800,NH ND PT NW NS NR L$,BC,27.3,SW,Summerland,CanadaCamp
-120.193,49.384,OLHW/Old Hedley Road W.  SF   COMM:2wd OK-RVs can access - swimming SITES:10 EL:1800 AMEN:NH ND PT NW NS NR L$ approx 27.8 mi SW of Summerland 49.384 -120.193,OLHW,Old Hedley Road W.,SF,,,2wd OK-RVs can access - swimming,10,1800,NH ND PT NW NS NR L$,BC,27.8,SW,Summerland,CanadaCamp
-120.28,55.309,ONEI/One Island Lake Provincial Park  PP PH:250.242.8054   SITES:30 EL:2999 AMEN:NR approx 18.8 mi SW of Tomslake 55.309 -120.28,ONEI,One Island Lake Provincial Park,PP,250.242.8054,,,30,2999,NR,BC,18.8,SW,Tomslake,CanadaCamp
-122.279,53.747,OPAT/Opatcho Lake  SF   COMM:2wd OK-rocky ground in campsites SITES:5 EL:2700 AMEN:NH ND PT NW NS NR N$  53.747 -122.279,OPAT,Opatcho Lake,SF,,,2wd OK-rocky ground in campsites,5,2700,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-125.579,50.03,ORCH/Orchard Meadow  SF   COMM:2wd OK-RVs can access SITES:15  AMEN:NH ND PT NW NS NR N$  50.03 -125.579,ORCH,Orchard Meadow,SF,,,2wd OK-RVs can access,15,,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-124.67,54.181,ORMO/Ormond Lake  SF   COMM:2wd OK SITES:10 EL:2800 AMEN:NH ND PT NW NS NR N$ approx 9.5 mi NW of Fort Fraser 54.181 -124.67,ORMO,Ormond Lake,SF,,,2wd OK,10,2800,NH ND PT NW NS NR N$,BC,9.5,NW,Fort Fraser,CanadaCamp
-120.204,49.715,OSPR/Osprey Lake N.  SF   COMM:2wd OK SITES:10 EL:3600 AMEN:NH ND PT NW NS NR L$  49.715 -120.204,OSPR,Osprey Lake N.,SF,,,2wd OK,10,3600,NH ND PT NW NS NR L$,BC,,,,CanadaCamp
-120.774,49.587,OTTE/Otter Lake Provincial Park  PP PH:604.795.6161   SITES:45  AMEN:RS  49.587 -120.774,OTTE,Otter Lake Provincial Park,PP,604.795.6161,,,45,,RS,BC,,,,CanadaCamp
-126.76,54.115,OWEN/Owen Lake  SF   COMM:2wd OK-RVs can access - swimming SITES:13 EL:2500 AMEN:NH ND PT NW NS NR N$ approx 41.7 mi S  of Telkwa 54.115 -126.76,OWEN,Owen Lake,SF,,,2wd OK-RVs can access - swimming,13,2500,NH ND PT NW NS NR N$,BC,41.7,S,Telkwa,CanadaCamp
-124.38,54.419,PAAR/Paarens Beach Provincial Park  PP PH:250.964.3489   SITES:36 EL:2252 AMEN:RS  54.419 -124.38,PAAR,Paarens Beach Provincial Park,PP,250.964.3489,,,36,2252,RS,BC,,,,CanadaCamp
-115.512,50.131,PACK/Packrat Point - Whiteswan Provincial Park  PP PH:250.422.3003   SITES:104 EL:3798 AMEN:NR  50.131 -115.512,PACK,Packrat Point - Whiteswan Provincial Park,PP,250.422.3003,,,104,3798,NR,BC,,,,CanadaCamp
-115.572,50.532,PALL/Palliser-Albert   SF   COMM:2wd OK SITES:5 EL:3600 AMEN:NH ND PT NW NS NR N$ approx 18.9 mi E of Windermere 50.532 -115.572,PALL,Palliser-Albert,SF,,,2wd OK,5,3600,NH ND PT NW NS NR N$,BC,18.9,E,Windermere,CanadaCamp
-120.658,50.526,PASK/Paska Lake  SF   COMM:2wd OK-RVs can access SITES:50 EL:4800 AMEN:NH ND PT NW NS NR L$ approx 7.3 mi E of Logan Lake 50.526 -120.658,PASK,Paska Lake,SF,,,2wd OK-RVs can access,50,4800,NH ND PT NW NS NR L$,BC,7.3,E,Logan Lake,CanadaCamp
-120.477,50.839,PASS/Pass Lake  SF   COMM:2wd OK-RVs can access SITES:13 EL:3200 AMEN:NH ND PT NW NS NR L$ approx 17.1 mi E of Savona 50.839 -120.477,PASS,Pass Lake,SF,,,2wd OK-RVs can access,13,3200,NH ND PT NW NS NR L$,BC,17.1,E,Savona,CanadaCamp
-126.251,54.764,PAUL/Paul Lake  SF   COMM:2wd OK SITES:5 EL:3000 AMEN:NH ND PT NW NS NR N$  54.764 -126.251,PAUL,Paul Lake,SF,,,2wd OK,5,3000,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-120.109,50.75,PAUL/Paul Lake Provincial Park  PP PH:250.828.9533   SITES:90 EL:2808 AMEN:NR approx 10.9 mi NE of Kamloops 50.75 -120.109,PAUL,Paul Lake Provincial Park,PP,250.828.9533,,,90,2808,NR,BC,10.9,NE,Kamloops,CanadaCamp
-119.973,49.835,PEAC/Peachland Lake  SF   COMM:2wd OK SITES:8 EL:4200 AMEN:NH ND PT NW NS NR N$  49.835 -119.973,PEAC,Peachland Lake,SF,,,2wd OK,8,4200,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-123.637,53.323,PELI/Pelican Lake S  SF   COMM:2wd OK SITES:10 EL:2700 AMEN:NH ND PT NW NS NR N$  53.323 -123.637,PELI,Pelican Lake S,SF,,,2wd OK,10,2700,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-125.684,54.495,PEND/Pendleton Bay - Babine Lake Provincial Marine Park  PP PH:250 692.7724   SITES:16 EL:2656 AMEN:NR approx 24.6 mi E of Topley 54.495 -125.684,PEND,Pendleton Bay - Babine Lake Provincial Marine Park,PP,250 692.7724,,,16,2656,NR,BC,24.6,E,Topley,CanadaCamp
-120.316,50.3,PETE/Peterhope Lake N.  SF   COMM:2wd OK-large RVs can access - drive slow - trucks SITES:27 EL:3600 AMEN:NH ND PT NW NS NR L$ approx 11.8 mi NE of Quilchena 50.3 -120.316,PETE,Peterhope Lake N.,SF,,,2wd OK-large RVs can access - drive slow - trucks,27,3600,NH ND PT NW NS NR L$,BC,11.8,NE,Quilchena,CanadaCamp
-124.731,54.101,PETB/Petersons Beach  SF   COMM:2wd OK SITES:40 EL:2200 AMEN:NH ND PT NW NS NR L$ approx 7.7 mi W of Fort Fraser 54.101 -124.731,PETB,Petersons Beach,SF,,,2wd OK,40,2200,NH ND PT NW NS NR L$,BC,7.7,W,Fort Fraser,CanadaCamp
-123.787,55.073,PHIL/Philip Lakes  SF   COMM:2wd OK SITES:5 EL:3300 AMEN:NH ND PT NW NS NR N$  55.073 -123.787,PHIL,Philip Lakes,SF,,,2wd OK,5,3300,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-120.159,49.382,PICK/Pickard Creek  SF   COMM:2wd OK-swimming SITES:15 EL:1800 AMEN:NH ND PT NW NS NR L$ approx 26.7 mi SW of Summerland 49.382 -120.159,PICK,Pickard Creek,SF,,,2wd OK-swimming,15,1800,NH ND PT NW NS NR L$,BC,26.7,SW,Summerland,CanadaCamp
-124.262,48.888,PINE/Pine Point Site  SF   COMM:2wd OK-RVs can access - swimming SITES:60  AMEN:NH ND PT NW NS NR L$ approx 3.2 mi NW of Youbou 48.888 -124.262,PINE,Pine Point Site,SF,,,2wd OK-RVs can access - swimming,60,,NH ND PT NW NS NR L$,BC,3.2,NW,Youbou,CanadaCamp
-125.664,54.375,PINK/Pinkut Lake  SF   COMM:2wd OK-RVs can access SITES:5 EL:3100 AMEN:NH ND PT NW NS NR N$ approx 10.6 mi N of Burns Lake 54.375 -125.664,PINK,Pinkut Lake,SF,,,2wd OK-RVs can access,5,3100,NH ND PT NW NS NR N$,BC,10.6,N,Burns Lake,CanadaCamp
-125.449,52.609,POIS/Poison Lake  SF   COMM:2wd OK SITES:5 EL:3600 AMEN:NH ND PT NW NS NR N$  52.609 -125.449,POIS,Poison Lake,SF,,,2wd OK,5,3600,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-126.91,53.976,POPL/Poplar Lake  SF   COMM:2wd OK-swimming SITES:10 EL:2800 AMEN:NH ND PT NW NS NR N$  53.976 -126.91,POPL,Poplar Lake,SF,,,2wd OK-swimming,10,2800,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-123.75,49.506,PORP/Porpoise Bay Provincial Park  PP PH:604.885.3714   SITES:84  AMEN:RS approx 2.2 mi N of Sechelt 49.506 -123.75,PORP,Porpoise Bay Provincial Park,PP,604.885.3714,,,84,,RS,BC,2.2,N,Sechelt,CanadaCamp
-123.233,49.56,PORT/Porteau Cove Provincial Park  PP PH:604.986.9371   SITES:44  AMEN:RS  49.56 -123.233,PORT,Porteau Cove Provincial Park,PP,604.986.9371,,,44,,RS,BC,,,,CanadaCamp
-119.213,49.993,POST/Postill Lake  SF   COMM:2wd OK-RVs can access SITES:5 EL:4600 AMEN:NH ND PT NW NS NR N$ approx 14.6 mi NE of Kelowna 49.993 -119.213,POST,Postill Lake,SF,,,2wd OK-RVs can access,5,4600,NH ND PT NW NS NR N$,BC,14.6,NE,Kelowna,CanadaCamp
-118.534,52.093,POTL/Potlatch Creek  SF   COMM:2wd OK-RVs can access SITES:15 EL:2500 AMEN:NH ND PT NW NS NR N$  52.093 -118.534,POTL,Potlatch Creek,SF,,,2wd OK-RVs can access,15,2500,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-120.986,52.422,PRAI/Prairie Creek  SF   COMM:2wd OK-RVs can access SITES:5 EL:2600 AMEN:NH ND PT NW NS NR N$ approx 19.2 mi E of Horsefly 52.422 -120.986,PRAI,Prairie Creek,SF,,,2wd OK-RVs can access,5,2600,NH ND PT NW NS NR N$,BC,19.2,E,Horsefly,CanadaCamp
-120.036,50.422,PRAT/Pratt Lake  SF   COMM:2wd OK SITES:8 EL:4300 AMEN:NH ND PT NW NS NR N$ approx 12.1 mi W of Westwold 50.422 -120.036,PRAT,Pratt Lake,SF,,,2wd OK,8,4300,NH ND PT NW NS NR N$,BC,12.1,W,Westwold,CanadaCamp
-115.648,49.916,PREM/Premier Lake Provincial Park  PP PH:250.422.3003   SITES:56  AMEN:RS approx 3.8 mi E of Skookumchuck 49.916 -115.648,PREM,Premier Lake Provincial Park,PP,250.422.3003,,,56,,RS,BC,3.8,E,Skookumchuck,CanadaCamp
-123.272,48.766,PRIO/Prior Centennial - Gulf Island National Park  CNP PH:250.654.4000  COMM:take ferry   AMEN:RS approx 1.0 mi SW of Pender Island 48.766 -123.272,PRIO,Prior Centennial - Gulf Island National Park,CNP,250.654.4000,,take ferry,,,RS,BC,1,SW,Pender Island,CanadaCamp
-130.133,54.241,PRUD/Prudhomme Lake Provincial Park  PP PH:250.638.8490   SITES:24  AMEN:NR approx 6.5 mi E of Port Edward 54.241 -130.133,PRUD,Prudhomme Lake Provincial Park,PP,250.638.8490,,,24,,NR,BC,6.5,E,Port Edward,CanadaCamp
-123.036,53.426,PUNC/Punchaw Lake  SF   COMM:2wd OK SITES:5 EL:2600 AMEN:NH ND PT NW NS NR N$  53.426 -123.036,PUNC,Punchaw Lake,SF,,,2wd OK,5,2600,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-124.071,52.171,PUNT/Puntzi Lake  SF   COMM:2wd OK-RVs can access - swimming SITES:5 EL:3100 AMEN:NH ND PT NW NS NR N$  52.171 -124.071,PUNT,Puntzi Lake,SF,,,2wd OK-RVs can access - swimming,5,3100,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-121.958,53.914,PURD/Purden Lake Provincial Park  PP PH:250.964.3489   SITES:78 EL:2594 AMEN:NR approx 13.6 mi SW of Sinclair Mills 53.914 -121.958,PURD,Purden Lake Provincial Park,PP,250.964.3489,,,78,2594,NR,BC,13.6,SW,Sinclair Mills,CanadaCamp
-125.585,50.298,PYEB/Pye Bay  SF   COMM:2wd OK SITES:8  AMEN:NH ND PT NW NS NR N$  50.298 -125.585,PYEB,Pye Bay,SF,,,2wd OK,8,,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-125.571,50.289,PYBE/Pye Beach  SF   COMM:2wd OK SITES:10  AMEN:NH ND PT NW NS NR N$  50.289 -125.571,PYBE,Pye Beach,SF,,,2wd OK,10,,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-120.133,51.963,PYRA/Pyramid  - Wells Gray Provincial Park  PP PH:250.674.2194   SITES:50 EL:2642 AMEN:NR  51.963 -120.133,PYRA,Pyramid  - Wells Gray Provincial Park,PP,250.674.2194,,,50,2642,NR,BC,,,,CanadaCamp
-121.676,52.664,QUES/Quesnel Forks  SF   COMM:2wd OK-RVs can access SITES:10 EL:2200 AMEN:NH ND PT NW NS NR N$  52.664 -121.676,QUES,Quesnel Forks,SF,,,2wd OK-RVs can access,10,2200,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-125.297,50.037,QUIN/Quinsam - Elk Falls Provincial Park  PP PH:250.474.1336   SITES:122  AMEN:RS approx 1.1 mi W of Campbell River 50.037 -125.297,QUIN,Quinsam - Elk Falls Provincial Park,PP,250.474.1336,,,122,,RS,BC,1.1,W,Campbell River,CanadaCamp
-121.51,52.507,RAFT/Raft Creek  SF   COMM:2wd OK-RVs can access SITES:10 EL:2400 AMEN:NH ND PT NW NS NR N$  52.507 -121.51,RAFT,Raft Creek,SF,,,2wd OK-RVs can access,10,2400,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-125.528,49.632,RALP/Ralph River - Strathcona Provincial Park  PP PH:250.474.1336   SITES:85  AMEN:NR  49.632 -125.528,RALP,Ralph River - Strathcona Provincial Park,PP,250.474.1336,,,85,,NR,BC,,,,CanadaCamp
-120.492,49.664,RAMP/Rampart Lake  SF   COMM:2wd OK SITES:8 EL:4500 AMEN:NH ND PT NW NS NR N$ approx 14.1 mi N of Princeton 49.664 -120.492,RAMP,Rampart Lake,SF,,,2wd OK,8,4500,NH ND PT NW NS NR N$,BC,14.1,N,Princeton,CanadaCamp
-121.671,49.097,RAPI/Rapids  SF   COMM:2wd OK-res (604) 858-0020 SITES:25  AMEN:NH ND PT NW NS RS L$ approx 8.5 mi SE of Rosedale 49.097 -121.671,RAPI,Rapids,SF,,,2wd OK-res (604) 858-0020,25,,NH ND PT NW NS RS L$,BC,8.5,SE,Rosedale,CanadaCamp
-124.272,49.325,RATH/Rathtrevor Beach Provincial Park  PP PH:250.474.1336   SITES:150  AMEN:RS approx 1.9 mi E of Parksville 49.325 -124.272,RATH,Rathtrevor Beach Provincial Park,PP,250.474.1336,,,150,,RS,BC,1.9,E,Parksville,CanadaCamp
-122.89,52.037,RAVE/Raven Lake  SF   COMM:2wd OK-RVs can access SITES:20 EL:4100 AMEN:NH ND PT NW NS NR N$ approx 16.0 mi W of Riske Creek 52.037 -122.89,RAVE,Raven Lake,SF,,,2wd OK-RVs can access,20,4100,NH ND PT NW NS NR N$,BC,16,W,Riske Creek,CanadaCamp
-126.185,54.849,REDB/Red Bluff Provincial Park  PP PH:250 697.2248   SITES:27 EL:2383 AMEN:RS approx 2.6 mi S  of Granisle 54.849 -126.185,REDB,Red Bluff Provincial Park,PP,250 697.2248,,,27,2383,RS,BC,2.6,S,Granisle,CanadaCamp
-120.004,49.183,REDB/Red Bridge  SF   COMM:2wd OK-RVs can access SITES:13 EL:1800 AMEN:NH ND PT NW NS NR L$ approx 8.0 mi W of Keremeos 49.183 -120.004,REDB,Red Bridge,SF,,,2wd OK-RVs can access,13,1800,NH ND PT NW NS NR L$,BC,8,W,Keremeos,CanadaCamp
-128.78,54.71,REDS/Red Sand Lake  SF   COMM:2wd OK SITES:20  AMEN:NH ND PT NW NS NR N$  54.71 -128.78,REDS,Red Sand Lake,SF,,,2wd OK,20,,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-116.056,50.629,REDS/Redstreak - Kootenay National Park  CNP PH:250.347.9505   SITES:242 EL:3338 AMEN:WE FT NR approx 1.0 mi NE of Radium Hot Springs 50.629 -116.056,REDS,Redstreak - Kootenay National Park,CNP,250.347.9505,,,242,3338,WE FT NR,BC,1,NE,Radium Hot Springs,CanadaCamp
-120.24,54.946,REDW/Redwillow River  SF   COMM:2wd OK SITES:5 EL:3100 AMEN:NH ND PT NW NS NR N$ approx 42.6 mi S  of Tomslake 54.946 -120.24,REDW,Redwillow River,SF,,,2wd OK,5,3100,NH ND PT NW NS NR N$,BC,42.6,S,Tomslake,CanadaCamp
-132.426,53.343,RENN/Rennell Sound  SF   COMM:2wd OK SITES:8  AMEN:NH ND PT NW NS NR N$  53.343 -132.426,RENN,Rennell Sound,SF,,,2wd OK,8,,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-118.085,50.069,RICH/Richy  SF   COMM:2wd OK-swimming SITES:5 EL:2100 AMEN:NH ND PT NW NS NR N$ approx 10.7 mi NW of Burton 50.069 -118.085,RICH,Richy,SF,,,2wd OK-swimming,5,2100,NH ND PT NW NS NR N$,BC,10.7,NW,Burton,CanadaCamp
-121.584,49.095,RIVE/Riverside  SF   COMM:2wd OK-RVs can access - res (604) 858-0020 SITES:10  AMEN:NH ND PT NW NS RS L$ approx 20.7 mi S  of Hope 49.095 -121.584,RIVE,Riverside,SF,,,2wd OK-RVs can access - res (604) 858-0020,10,,NH ND PT NW NS RS L$,BC,20.7,S,Hope,CanadaCamp
-123.672,49.44,ROBE/Roberts Creek Provincial Park  PP PH:604.885.3714   SITES:21  AMEN:NR approx 1.5 mi NW of Roberts Creek 49.44 -123.672,ROBE,Roberts Creek Provincial Park,PP,604.885.3714,,,21,,NR,BC,1.5,NW,Roberts Creek,CanadaCamp
-119.238,53.029,ROBS/Robson River Meadows - Mount Robson Provincial Park  PP PH:250.566.4811   SITES:150 EL:2724 AMEN:RS  53.029 -119.238,ROBS,Robson River Meadows - Mount Robson Provincial Park,PP,250.566.4811,,,150,2724,RS,BC,,,,CanadaCamp
-120.144,50.488,ROCH/Roche Lake Provincial Park  PP PH:250.828.9533   SITES:75 EL:3826 AMEN:NR approx 12.1 mi SE of Knutsford 50.488 -120.144,ROCH,Roche Lake Provincial Park,PP,250.828.9533,,,75,3826,NR,BC,12.1,SE,Knutsford,CanadaCamp
-119.449,51.377,ROCK/Rocky Point  SF   COMM:2wd OK SITES:5  AMEN:NH ND PT NW NS NR N$  51.377 -119.449,ROCK,Rocky Point,SF,,,2wd OK,5,,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-122.155,50.532,ROGE/Rogers Creek  SF   COMM:2wd OK-RVs can access SITES:15 EL:2900 AMEN:NH ND PT NW NS NR N$ approx 14.3 mi E of Darcy 50.532 -122.155,ROGE,Rogers Creek,SF,,,2wd OK-RVs can access,15,2900,NH ND PT NW NS NR N$,BC,14.3,E,Darcy,CanadaCamp
-122.38,49.241,ROLL/Rolley Lake Provincial Park  PP PH:604.466.8325   SITES:64  AMEN:RS approx 3.4 mi NE of Mission 49.241 -122.38,ROLL,Rolley Lake Provincial Park,PP,604.466.8325,,,64,,RS,BC,3.4,NE,Mission,CanadaCamp
-117.41,50.033,ROSE/Rosebery Provincial Park  PP PH:250 837.5734   SITES:36 EL:1821 AMEN:NR approx 3.3 mi NW of New Denver 50.033 -117.41,ROSE,Rosebery Provincial Park,PP,250 837.5734,,,36,1821,NR,BC,3.3,NW,New Denver,CanadaCamp
-121.062,49.006,ROSS/Ross Lake - Skagit Valley Provincial Park  PP PH:604.986.9371   SITES:88 EL:1658 AMEN:NR approx 42.6 mi SE of Fraser Valley B 49.006 -121.062,ROSS,Ross Lake - Skagit Valley Provincial Park,PP,604.986.9371,,,88,1658,NR,BC,42.6,SE,Fraser Valley B,CanadaCamp
-123.372,48.774,RUCK/Ruckle Provincial Park  PP PH:250.539.2115  COMM:take ferry SITES:8  AMEN:NR approx 6.9 mi SE of Salt Spring Island 48.774 -123.372,RUCK,Ruckle Provincial Park,PP,250.539.2115,,take ferry,8,,NR,BC,6.9,SE,Salt Spring Island,CanadaCamp
-125.688,55.141,SAKE/Sakeniche Crossing  SF   COMM:2wd OK SITES:5 EL:2300 AMEN:NH ND PT NW NS NR N$  55.141 -125.688,SAKE,Sakeniche Crossing,SF,,,2wd OK,5,2300,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-117.275,49.196,SALM/Salmo Municipal Campground  CP PH:250.357.9433 mid may-mid sep COMM:tents SITES:5  AMEN:NH FT DW SH PA approx  mi  of Salmo 49.196 -117.275,SALM,Salmo Municipal Campground,CP,250.357.9433,mid may-mid sep,tents,5,,NH FT DW SH PA,BC,,,Salmo,CanadaCamp
-124.192,49.783,SALT/Saltery Bay Provincial Park  PP PH:604.885.3714  COMM:take ferry SITES:42  AMEN:RS  49.783 -124.192,SALT,Saltery Bay Provincial Park,PP,604.885.3714,,take ferry,42,,RS,BC,,,,CanadaCamp
-124.72,51.808,SAPE/Sapeye Lake  SF   COMM:2wd OK SITES:5 EL:2900 AMEN:NH ND PT NW NS NR L$ approx 9.5 mi S  of Kleena Kleene 51.808 -124.72,SAPE,Sapeye Lake,SF,,,2wd OK,5,2900,NH ND PT NW NS NR L$,BC,9.5,S,Kleena Kleene,CanadaCamp
-119.695,51.401,SASK/Saskum Lake S.  SF   COMM:2wd OK SITES:10 EL:2800 AMEN:NH ND PT NW NS NR N$  51.401 -119.695,SASK,Saskum Lake S.,SF,,,2wd OK,10,2800,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-130.096,58.781,SAWM/Sawmill Point  SF   COMM:2wd OK-RV not recommended SITES:10 EL:2600 AMEN:NH ND PT NW NS NR N$  58.781 -130.096,SAWM,Sawmill Point,SF,,,2wd OK-RV not recommended,10,2600,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-126.308,50.166,SCHO/Schoen Lake Provincial Park  PP PH:250.974.5556   SITES:9  AMEN:NR  50.166 -126.308,SCHO,Schoen Lake Provincial Park,PP,250.974.5556,,,9,,NR,BC,,,,CanadaCamp
-119.437,50.91,SCOT/Scotch Creek - Shuswap Lake Provincial Park  PP PH:250.955.0861   SITES:272  AMEN:RS approx 1.0 mi NE of Scotch Creek 50.91 -119.437,SCOT,Scotch Creek - Shuswap Lake Provincial Park,PP,250.955.0861,,,272,,RS,BC,1,NE,Scotch Creek,CanadaCamp
-125.125,49.365,SCOU/Scout Beach  SF   COMM:2wd OK SITES:13  AMEN:NH ND PT NW NS NR N$  49.365 -125.125,SCOU,Scout Beach,SF,,,2wd OK,13,,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-121.52,49.841,SCUZ/Scuzzy Creek  SF   COMM:2wd OK SITES:8  AMEN:NH ND PT NW NS NR N$ approx 34.7 mi N of Fraser Valley A 49.841 -121.52,SCUZ,Scuzzy Creek,SF,,,2wd OK,8,,NH ND PT NW NS NR N$,BC,34.7,N,Fraser Valley A,CanadaCamp
-127.689,55.198,SEEL/Seeley Lake Provincial Park  PP PH:250.638.8490   SITES:20  AMEN:NR approx 4.6 mi S  of Hazelton 55.198 -127.689,SEEL,Seeley Lake Provincial Park,PP,250.638.8490,,,20,,NR,BC,4.6,S,Hazelton,CanadaCamp
-117.929,50.635,SHEL/Shelter Bay - Arrow Lakes Provincial Park  PP PH:250 837.5734   SITES:17  AMEN:NR  50.635 -117.929,SHEL,Shelter Bay - Arrow Lakes Provincial Park,PP,250 837.5734,,,17,,NR,BC,,,,CanadaCamp
-124.463,49.656,SHEP/Shelter Point Regional Park & Campground  CP PH:604 486-7228 early apr-mid oct COMM:Take car/pass ferry from Powell River SITES:52  AMEN:NH ND FT DW SH NR approx 2.0 mi SE of Gillies Bay - Texada Island 49.656 -124.463,SHEP,Shelter Point Regional Park & Campground,CP,604 486-7228,early apr-mid oct,Take car/pass ferry from Powell River,52,,NH ND FT DW SH NR,BC,2,SE,Gillies Bay - Texada Island,CanadaCamp
-124.331,49.577,SHIN/Shingle Beach - Texada Island   SF   COMM:2wd OK-RVs can access - Take Ferry SITES:30  AMEN:NH ND PT NW NS NR N$ approx 10.0 mi SE of Gillies Bay 49.577 -124.331,SHIN,Shingle Beach - Texada Island,SF,,,2wd OK-RVs can access - Take Ferry,30,,NH ND PT NW NS NR N$,BC,10,SE,Gillies Bay,CanadaCamp
-120.414,51.798,SICI/Sicily Lake S.  SF   COMM:2wd OK SITES:5 EL:4100 AMEN:NH ND PT NW NS NR N$  51.798 -120.414,SICI,Sicily Lake S.,SF,,,2wd OK,5,4100,NH ND PT NW NS NR N$,BC,,,,CanadaCamp
-118.945,51.244,SILB/Silver Beach Provincial Park  PP PH:250 546.3790   SITES:35  AMEN:NR approx 19.6 mi N of Saint Ives 51.244 -118.945,SILB,Silver Beach Provincial Park,PP,250 546.3790,,,35,,NR,BC,19.6,N,Saint Ives,CanadaCamp
-119.835,49.828,SILV/Silver Lake  SF   COMM:2wd OK SITES:5 EL:3500 AMEN:NH ND PT NW NS NR N$ approx 5.8 mi NW of Peachland 49.828 -119.835,SILV,Silver Lake,SF,,,2wd OK,5,3500,NH ND PT NW NS NR N$,BC,5.8,NW,Peachland,CanadaCamp
-121.417,49.317,SILL/Silver Lake Provincial Park  PP PH:604.986.9371   SITES:25  AMEN:NR approx 4.6 mi S  of Hope 49.317 -121.417,SILL,Silver Lake Provincial Park,PP,604.986.9371,,,25,,NR,BC,4.6,S,Hope,CanadaCamp
-121.173,49.123,SILT/Silver Tip - Skagit Valley Provincial Park  PP PH:604.986.9371   SITES:43 EL:1854 AMEN:NR approx 21.6 mi SE of Hope 49.123 -121.173,SILT,Silver Tip - Skagit Valley Provincial Park,PP,604.986.9371,,,43,1854,NR,BC,21.6,SE,Hope,CanadaCamp
-126.651,54.335,SILT/Silverthorne Lake  SF   COMM:2wd OK SITES:10 EL:2900 AMEN:NH ND PT NW NS NR N$ approx 4.4 mi S  of Houston 54.335 -126.651,SILT,Silverthorne Lake,SF,,,2wd OK,10,2900,NH ND PT NW NS NR N$,BC,4.4,S,Houston,CanadaCamp
-121.51,50.254,SKIH/Skihist Provincial Park  PP PH:250.455.2708   SITES:58  AMEN:NR approx 3.5 mi NE of Lytton 50.254 -121.51,SKIH,Skihist Provincial Park,PP,250.455.2708,,,58,,NR,BC,3.5,NE,Lytton,CanadaCamp
-119.442,50.783,SKIM/Skimikin Lake  SF   COMM:2wd OK-RVs can access SITES:36 EL:1800 AMEN:NH ND PT NW NS NR L$ approx 4.7 mi W of Tappen 50.783 -119.442,SKIM,Skimikin Lake,SF,,,2wd OK-RVs can access,36,1800,NH ND PT NW NS NR L$,BC,4.7,W,Tappen,CanadaCamp
-122.023,49.448,SKWE/Skwellepil Creek  SF   COMM:2wd OK SITES:50  AMEN:NH ND PT NW NS NR L$ approx 14.7 mi N  of Harrison Mills 49.448 -122.023,SKWE,Skwellepil Creek,SF,,,2wd OK,50,,NH ND PT NW NS NR L$,BC,14.7,N,Harrison Mills,CanadaCamp
-124.996,50.031,SMEL/Smelt Bay Provincial Park  PP PH:250.474.1336  COMM:take ferry SITES:23  AMEN:RS approx 2.4 mi S  of Mansons Landing 50.031 -124.996,SMEL,Smelt Bay Provincial Park,PP,250.474.1336,,take ferry,23,,RS,BC,2.4,S,Mansons Landing,CanadaCamp
-126.462,55.051,SMIT/Smithers Landing - Babine Lake Provincial Marine Park  PP PH:250 692.7724   SITES:5 EL:2412 AMEN:NR  55.051 -126.462,SMIT,Smithers Landing - Babine Lake Provincial Marine Park,PP,250 692.7724,,,5,2412,NR,BC,,,,CanadaCamp
-125.182,49.273,SNOW/Snow Creek  SF   COMM:2wd OK-small RVs can access SITES:27  AMEN:NH ND PT NW NS NR L$  49.273 -125.182,SNOW,Snow Creek,SF,,,2wd OK-small RVs can access,27,,NH ND PT NW NS NR L$,BC,,,,CanadaCamp
